----------------------------------------------------------------------------------------------------------
GateType   Output     GateLevel  #faninN    fanin                #fanoutM   fanout               GateName  

BUF        XG19925    50         1          XG19828              1          XG19925              BUFXG19828XG19925

BUF        XG9500     13         1          XG7504               1          XG9500               BUFXG7504XG9500

BUF        XG13291    21         1          XG12703              1          XG13291              BUFXG12703XG13291

BUF        XG14303    16         1          XG9073               1          XG14303              BUFXG9073XG14303

BUF        XG10560    15         1          XG9665               1          XG10560              BUFXG9665XG10560

BUF        XG19311    42         1          XG19040              1          XG19311              BUFXG19040XG19311

BUF        XG19407    42         1          XG19208              1          XG19407              BUFXG19208XG19407

BUF        XG19840    47         1          XG19719              1          XG19840              BUFXG19719XG19840

BUF        XG9964     16         1          XG8797               1          XG9964               BUFXG8797XG9964

BUF        XG19963    50         1          XG19843              1          XG19963              BUFXG19843XG19963

BUF        XG18957    37         1          XG18541              1          XG18957              BUFXG18541XG18957

BUF        XG18958    37         1          XG18541              1          XG18958              BUFXG18541XG18958

BUF        XG19879    50         1          XG19754              1          XG19879              BUFXG19754XG19879

BUF        XG19905    50         1          XG19770              1          XG19905              BUFXG19770XG19905

BUF        XG19876    50         1          XG19755              1          XG19876              BUFXG19755XG19876

BUF        XG19904    50         1          XG19752              1          XG19904              BUFXG19752XG19904

BUF        XG1535     1          1          XG30                 1          XG1535               BUFXG30XG1535

BUF        XG3887     1          1          XG30                 1          XG3887               BUFXG30XG3887

BUF        XG4216     1          1          XG30                 1          XG4216               BUFXG30XG4216

BUF        XG11250    1          1          XG30                 1          XG11250              BUFXG30XG11250

BUF        XG15315    1          1          XG30                 1          XG15315              BUFXG30XG15315

BUF        XG1632     1          1          XG1335               1          XG1632               BUFXG1335XG1632
